univerzita;fakulta;typ;rok;typ učiteľa;úväzok;DrSc.;CSc., PhD.;iný/žiadny titul;spolu
SLOV. POĽNOHOSP. UNIV.;F eur.štúdií a reg.rozv;verejná;2019;hosťujúci profesor;part-time;0;0;0;0
TECH. UNIVERZITA ZVOLEN;Lesnícka fakulta  TU;verejná;2019;hosťujúci profesor;part-time;0;0;0;0
TECH. UNIVERZITA ZVOLEN;Drevárska fakulta  TU;verejná;2019;hosťujúci profesor;part-time;0;0;0;0
TECH. UNIVERZITA ZVOLEN;Fa ekológie a envir.TU;verejná;2019;hosťujúci profesor;part-time;0;0;0;0
VŠ MÚZICKÝCH UMENÍ;Film. a telev. fak.VŠMU;verejná;2019;hosťujúci profesor;part-time;0;0;0;0
VŠ MÚZICKÝCH UMENÍ;Divadelná fakulta VŠMU;verejná;2019;hosťujúci profesor;part-time;0;0;0;0
VŠ MÚZICKÝCH UMENÍ;Hud.a tanečná fak. VŠMU;verejná;2019;hosťujúci profesor;part-time;0;0;0;0
VŠ MÚZICKÝCH UMENÍ;VŠMU - rektorát;verejná;2019;hosťujúci profesor;part-time;0;0;0;0
VŠ VÝTVARNÝCH UMENÍ;Fa výtvar. umení VŠVU;verejná;2019;hosťujúci profesor;part-time;0;0;0;0
AKADÉMIA UMENÍ;Fa dramat. umení AU;verejná;2019;hosťujúci profesor;part-time;0;0;0;0
AKADÉMIA UMENÍ;Fa múzických umení AU;verejná;2019;hosťujúci profesor;part-time;0;0;0;0
AKADÉMIA UMENÍ;Fa výtvarných umení AU;verejná;2019;hosťujúci profesor;part-time;0;0;0;0
BRATISLAVSKÁ MEDZ.ŠKOLA;Fa liberálnych štúdií;súkromná;2019;profesor;full-time;1;1;0;2
VŠ DANUBIUS;Fa verejnej politiky;súkromná;2019;profesor;full-time;0;2;0;2
