univerzita;rok;typ učiteľa;úväzok;DrSc.;CSc., PhD.;iný/žiadny titul;spolu
VŠMU;2009;docent;full-time;0;28;16;44
VŠMU;2009;docent;part-time;0;6;4;10
VŠMU;2009;hosťujúci profesor;full-time;0;0;0;0
VŠMU;2009;hosťujúci profesor;part-time;0;0;0;0
VŠMU;2009;lektor;full-time;0;0;0;0
VŠMU;2009;lektor;part-time;0;0;0;0
VŠMU;2009;odborný asistent;full-time;0;19;25;44
VŠMU;2009;odborný asistent;part-time;0;52;23;75
VŠMU;2009;profesor;full-time;0;16;15;31
VŠMU;2009;profesor;part-time;0;1;0;1
VŠMU;2010;asistent;full-time;0;0;10;10
VŠMU;2010;asistent;part-time;0;0;14;14
VŠMU;2010;docent;full-time;0;27;14;41
VŠMU;2010;docent;part-time;0;6;4;10
VŠMU;2010;hosťujúci profesor;full-time;0;0;0;0
VŠMU;2010;hosťujúci profesor;part-time;0;0;0;0
VŠMU;2010;lektor;full-time;0;0;0;0
VŠMU;2010;lektor;part-time;0;0;0;0
VŠMU;2010;odborný asistent;full-time;0;25;30;55
VŠMU;2010;odborný asistent;part-time;0;50;18;68
VŠMU;2010;profesor;full-time;0;15;18;33
VŠMU;2010;profesor;part-time;0;0;1;1
VŠMU;2011;asistent;full-time;0;0;5;5
VŠMU;2011;asistent;part-time;0;0;24;24
VŠMU;2011;docent;full-time;0;26;16;42
VŠMU;2011;docent;part-time;0;7;8;15
VŠMU;2011;hosťujúci profesor;full-time;0;0;0;0
VŠMU;2011;hosťujúci profesor;part-time;0;0;0;0
VŠMU;2011;lektor;full-time;0;0;0;0
VŠMU;2011;lektor;part-time;0;0;0;0
VŠMU;2011;odborný asistent;full-time;0;34;12;46
VŠMU;2011;odborný asistent;part-time;0;55;20;75
VŠMU;2011;profesor;full-time;0;15;17;32
VŠMU;2011;profesor;part-time;0;0;5;5
VŠMU;2012;asistent;full-time;0;0;9;9
VŠMU;2012;asistent;part-time;0;0;30;30
VŠMU;2012;docent;full-time;0;27;14;41
VŠMU;2012;docent;part-time;0;8;10;18
VŠMU;2012;hosťujúci profesor;full-time;0;0;0;0
VŠMU;2012;hosťujúci profesor;part-time;0;0;0;0
VŠMU;2012;lektor;full-time;0;0;0;0
VŠMU;2012;lektor;part-time;0;0;0;0
VŠMU;2012;odborný asistent;full-time;0;30;8;38
VŠMU;2012;odborný asistent;part-time;0;61;19;80
VŠMU;2012;profesor;full-time;0;16;17;33
VŠMU;2012;profesor;part-time;0;1;4;5
VŠMU;2013;asistent;full-time;0;0;4;4
VŠMU;2013;asistent;part-time;0;0;28;28
VŠMU;2013;docent;full-time;0;27;19;46
VŠMU;2013;docent;part-time;0;7;4;11
VŠMU;2013;hosťujúci profesor;full-time;0;0;0;0
VŠMU;2013;hosťujúci profesor;part-time;0;0;0;0
VŠMU;2013;lektor;full-time;0;0;0;0
VŠMU;2013;lektor;part-time;0;0;0;0
VŠMU;2013;odborný asistent;full-time;0;34;10;44
VŠMU;2013;odborný asistent;part-time;0;70;22;92
VŠMU;2013;profesor;full-time;0;18;14;32
VŠMU;2013;profesor;part-time;0;1;4;5
VŠMU;2014;asistent;full-time;0;0;7;7
VŠMU;2014;asistent;part-time;0;0;24;24
VŠMU;2014;docent;full-time;0;23;17;40
VŠMU;2014;docent;part-time;0;5;3;8
VŠMU;2014;hosťujúci profesor;full-time;0;0;0;0
VŠMU;2014;hosťujúci profesor;part-time;0;0;0;0
VŠMU;2014;lektor;full-time;0;0;0;0
VŠMU;2014;lektor;part-time;0;0;0;0
VŠMU;2014;odborný asistent;full-time;0;32;22;54
VŠMU;2014;odborný asistent;part-time;0;62;19;81
VŠMU;2014;profesor;full-time;0;24;14;38
VŠMU;2014;profesor;part-time;0;1;1;2
VŠMU;2015;asistent;full-time;0;0;8;8
VŠMU;2015;asistent;part-time;0;0;20;20
VŠMU;2015;docent;full-time;0;24;15;39
VŠMU;2015;docent;part-time;0;5;4;9
VŠMU;2015;hosťujúci profesor;full-time;0;0;0;0
VŠMU;2015;hosťujúci profesor;part-time;0;0;0;0
VŠMU;2015;lektor;full-time;0;0;0;0
VŠMU;2015;lektor;part-time;0;0;1;1
VŠMU;2015;odborný asistent;full-time;0;44;16;60
VŠMU;2015;odborný asistent;part-time;0;52;8;60
VŠMU;2015;profesor;full-time;0;22;15;37
VŠMU;2015;profesor;part-time;0;3;1;4
VŠMU;2016;asistent;full-time;0;0;8;8
VŠMU;2016;asistent;part-time;0;0;24;24
VŠMU;2016;docent;full-time;0;25;14;39
VŠMU;2016;docent;part-time;0;1;4;5
VŠMU;2016;hosťujúci profesor;full-time;0;0;0;0
VŠMU;2016;hosťujúci profesor;part-time;0;0;0;0
VŠMU;2016;lektor;full-time;0;0;0;0
VŠMU;2016;lektor;part-time;0;0;0;0
VŠMU;2016;odborný asistent;full-time;0;41;15;56
VŠMU;2016;odborný asistent;part-time;0;63;8;71
VŠMU;2016;profesor;full-time;0;23;14;37
VŠMU;2016;profesor;part-time;0;2;1;3
VŠMU;2017;asistent;full-time;0;0;8;8
VŠMU;2017;asistent;part-time;0;0;25;25
VŠMU;2017;docent;full-time;0;33;10;43
VŠMU;2017;docent;part-time;0;1;3;4
VŠMU;2017;hosťujúci profesor;full-time;0;0;0;0
VŠMU;2017;hosťujúci profesor;part-time;0;0;0;0
VŠMU;2017;lektor;full-time;0;0;0;0
VŠMU;2017;lektor;part-time;0;0;0;0
VŠMU;2017;odborný asistent;full-time;0;50;18;68
VŠMU;2017;odborný asistent;part-time;0;57;9;66
VŠMU;2017;profesor;full-time;0;20;15;35
VŠMU;2017;profesor;part-time;0;2;0;2
VŠMU;2018;asistent;full-time;0;0;8;8
VŠMU;2018;asistent;part-time;0;0;25;25
VŠMU;2018;docent;full-time;0;38;9;47
VŠMU;2018;docent;part-time;0;2;4;6
VŠMU;2018;hosťujúci profesor;full-time;0;0;0;0
VŠMU;2018;hosťujúci profesor;part-time;0;0;0;0
VŠMU;2018;lektor;full-time;0;0;0;0
VŠMU;2018;lektor;part-time;0;0;0;0
VŠMU;2018;odborný asistent;full-time;0;46;19;65
VŠMU;2018;odborný asistent;part-time;0;63;10;73
VŠMU;2018;profesor;full-time;0;20;15;35
VŠMU;2018;profesor;part-time;0;2;0;2
VŠMU;2019;asistent;full-time;0;0;7;7
VŠMU;2019;asistent;part-time;0;0;18;18
VŠMU;2019;docent;full-time;0;37;9;46
VŠMU;2019;docent;part-time;0;1;3;4
VŠMU;2019;hosťujúci profesor;full-time;0;0;0;0
VŠMU;2019;hosťujúci profesor;part-time;0;0;0;0
VŠMU;2019;lektor;full-time;0;0;0;0
VŠMU;2019;lektor;part-time;0;0;0;0
VŠMU;2019;odborný asistent;full-time;0;51;22;73
VŠMU;2019;odborný asistent;part-time;0;71;10;81
VŠMU;2019;profesor;full-time;0;19;13;32
VŠMU;2019;profesor;part-time;0;1;1;2
VŠMU;2020;asistent;full-time;0;0;6;6
VŠMU;2020;asistent;part-time;0;0;23;23
VŠMU;2020;docent;full-time;0;40;8;48
VŠMU;2020;docent;part-time;0;6;3;9
VŠMU;2020;hosťujúci profesor;full-time;0;0;0;0
VŠMU;2020;hosťujúci profesor;part-time;0;0;0;0
VŠMU;2020;lektor;full-time;0;0;0;0
VŠMU;2020;lektor;part-time;0;0;0;0
VŠMU;2020;odborný asistent;full-time;0;54;24;78
VŠMU;2020;odborný asistent;part-time;0;70;11;81
VŠMU;2020;profesor;full-time;0;21;10;31
VŠMU;2020;profesor;part-time;0;1;1;2
VŠMU;2021;asistent;full-time;0;0;6;6
VŠMU;2021;asistent;part-time;0;0;17;17
VŠMU;2021;docent;full-time;0;44;7;51
VŠMU;2021;docent;part-time;0;4;1;5
VŠMU;2021;hosťujúci profesor;full-time;0;0;0;0
VŠMU;2021;hosťujúci profesor;part-time;0;0;0;0
VŠMU;2021;lektor;full-time;0;0;0;0
VŠMU;2021;lektor;part-time;0;0;0;0
VŠMU;2021;odborný asistent;full-time;0;47;22;69
VŠMU;2021;odborný asistent;part-time;0;80;13;93
VŠMU;2021;profesor;full-time;0;21;10;31
VŠMU;2021;profesor;part-time;0;1;1;2
VŠMU;2022;asistent;full-time;0;0;6;6
VŠMU;2022;asistent;part-time;0;0;13;13
VŠMU;2022;docent;full-time;0;45;7;52
VŠMU;2022;docent;part-time;0;2;1;3
VŠMU;2022;hosťujúci profesor;full-time;0;0;0;0
VŠMU;2022;hosťujúci profesor;part-time;0;0;0;0
VŠMU;2022;lektor;full-time;0;0;0;0
VŠMU;2022;lektor;part-time;0;0;1;1
VŠMU;2022;odborný asistent;full-time;0;54;16;70
VŠMU;2022;odborný asistent;part-time;0;83;14;97
VŠMU;2022;profesor;full-time;0;20;9;29
VŠMU;2022;profesor;part-time;0;2;1;3
VŠVU;2009;asistent;full-time;0;0;22;22
VŠVU;2009;asistent;part-time;0;0;4;4
VŠVU;2009;docent;full-time;0;4;10;14
VŠVU;2009;docent;part-time;0;1;0;1
VŠVU;2009;hosťujúci profesor;full-time;0;0;0;0
VŠVU;2009;hosťujúci profesor;part-time;0;0;0;0
VŠVU;2009;lektor;full-time;0;0;0;0
VŠVU;2009;lektor;part-time;0;0;0;0
VŠVU;2009;odborný asistent;full-time;0;10;28;38
VŠVU;2009;odborný asistent;part-time;0;1;9;10
VŠVU;2009;profesor;full-time;0;0;14;14
VŠVU;2009;profesor;part-time;0;0;1;1
VŠVU;2010;asistent;full-time;0;0;26;26
VŠVU;2010;asistent;part-time;0;0;0;0
VŠVU;2010;docent;full-time;0;5;10;15
VŠVU;2010;docent;part-time;0;1;0;1
VŠVU;2010;hosťujúci profesor;full-time;0;0;0;0
VŠVU;2010;hosťujúci profesor;part-time;0;0;0;0
VŠVU;2010;lektor;full-time;0;0;0;0
VŠVU;2010;lektor;part-time;0;0;0;0
VŠVU;2010;odborný asistent;full-time;0;11;32;43
VŠVU;2010;odborný asistent;part-time;0;0;6;6
VŠVU;2010;profesor;full-time;0;1;14;15
VŠVU;2010;profesor;part-time;0;0;1;1
VŠVU;2011;asistent;full-time;0;0;21;21
VŠVU;2011;docent;full-time;0;7;9;16
VŠVU;2011;hosťujúci profesor;full-time;0;0;0;0
VŠVU;2011;lektor;full-time;0;0;0;0
VŠVU;2011;odborný asistent;full-time;0;16;38;54
VŠVU;2011;profesor;full-time;0;0;16;16
VŠVU;2012;asistent;full-time;0;0;20;20
VŠVU;2012;asistent;part-time;0;0;2;2
VŠVU;2012;docent;full-time;0;6;11;17
VŠVU;2012;docent;part-time;0;0;0;0
VŠVU;2012;hosťujúci profesor;full-time;0;0;0;0
VŠVU;2012;hosťujúci profesor;part-time;0;0;0;0
VŠVU;2012;lektor;full-time;0;0;0;0
VŠVU;2012;lektor;part-time;0;0;0;0
VŠVU;2012;odborný asistent;full-time;0;15;34;49
VŠVU;2012;odborný asistent;part-time;0;0;4;4
VŠVU;2012;profesor;full-time;0;0;16;16
VŠVU;2012;profesor;part-time;0;0;0;0
VŠVU;2013;asistent;full-time;0;0;14;14
VŠVU;2013;asistent;part-time;0;0;6;6
VŠVU;2013;docent;full-time;0;4;11;15
VŠVU;2013;docent;part-time;0;0;0;0
VŠVU;2013;hosťujúci profesor;full-time;0;0;0;0
VŠVU;2013;hosťujúci profesor;part-time;0;0;0;0
VŠVU;2013;lektor;full-time;0;0;0;0
VŠVU;2013;lektor;part-time;0;0;0;0
VŠVU;2013;odborný asistent;full-time;0;20;30;50
VŠVU;2013;odborný asistent;part-time;0;1;6;7
VŠVU;2013;profesor;full-time;0;1;16;17
VŠVU;2013;profesor;part-time;0;0;0;0
VŠVU;2014;asistent;full-time;0;0;13;13
VŠVU;2014;asistent;part-time;0;0;5;5
VŠVU;2014;docent;full-time;0;5;19;24
VŠVU;2014;docent;part-time;0;0;0;0
VŠVU;2014;hosťujúci profesor;full-time;0;0;0;0
VŠVU;2014;hosťujúci profesor;part-time;0;0;0;0
VŠVU;2014;lektor;full-time;0;0;0;0
VŠVU;2014;lektor;part-time;0;0;0;0
VŠVU;2014;odborný asistent;full-time;0;22;21;43
VŠVU;2014;odborný asistent;part-time;0;2;7;9
VŠVU;2014;profesor;full-time;0;1;17;18
VŠVU;2014;profesor;part-time;0;0;0;0
VŠVU;2015;asistent;full-time;0;0;18;18
VŠVU;2015;asistent;part-time;0;0;4;4
VŠVU;2015;docent;full-time;0;5;20;25
VŠVU;2015;docent;part-time;0;0;0;0
VŠVU;2015;hosťujúci profesor;full-time;0;0;0;0
VŠVU;2015;hosťujúci profesor;part-time;0;0;0;0
VŠVU;2015;lektor;full-time;0;0;0;0
VŠVU;2015;lektor;part-time;0;0;0;0
VŠVU;2015;odborný asistent;full-time;0;21;24;45
VŠVU;2015;odborný asistent;part-time;0;1;4;5
VŠVU;2015;profesor;full-time;0;2;16;18
VŠVU;2015;profesor;part-time;0;0;0;0
VŠVU;2016;asistent;full-time;0;0;14;14
VŠVU;2016;asistent;part-time;0;0;5;5
VŠVU;2016;docent;full-time;0;4;18;22
VŠVU;2016;docent;part-time;0;0;0;0
VŠVU;2016;hosťujúci profesor;full-time;0;0;0;0
VŠVU;2016;hosťujúci profesor;part-time;0;0;0;0
VŠVU;2016;lektor;full-time;0;0;0;0
VŠVU;2016;lektor;part-time;0;0;0;0
VŠVU;2016;odborný asistent;full-time;0;24;24;48
VŠVU;2016;odborný asistent;part-time;0;5;8;13
VŠVU;2016;profesor;full-time;0;1;16;17
VŠVU;2016;profesor;part-time;0;0;1;1
VŠVU;2017;asistent;full-time;0;0;12;12
VŠVU;2017;asistent;part-time;0;0;2;2
VŠVU;2017;docent;full-time;0;5;20;25
VŠVU;2017;docent;part-time;0;0;0;0
VŠVU;2017;hosťujúci profesor;full-time;0;0;0;0
VŠVU;2017;hosťujúci profesor;part-time;0;0;0;0
VŠVU;2017;lektor;full-time;0;0;0;0
VŠVU;2017;lektor;part-time;0;0;0;0
VŠVU;2017;odborný asistent;full-time;0;32;20;52
VŠVU;2017;odborný asistent;part-time;0;5;7;12
VŠVU;2017;profesor;full-time;0;2;14;16
VŠVU;2017;profesor;part-time;0;0;1;1
VŠVU;2018;asistent;full-time;0;0;7;7
VŠVU;2018;asistent;part-time;0;0;1;1
VŠVU;2018;docent;full-time;0;8;19;27
VŠVU;2018;docent;part-time;0;0;0;0
VŠVU;2018;hosťujúci profesor;full-time;0;0;0;0
VŠVU;2018;hosťujúci profesor;part-time;0;0;0;0
VŠVU;2018;lektor;full-time;0;0;0;0
VŠVU;2018;lektor;part-time;0;0;0;0
VŠVU;2018;odborný asistent;full-time;0;36;26;62
VŠVU;2018;odborný asistent;part-time;0;2;4;6
VŠVU;2018;profesor;full-time;0;3;13;16
VŠVU;2018;profesor;part-time;0;0;1;1
VŠVU;2019;asistent;full-time;0;0;8;8
VŠVU;2019;asistent;part-time;0;0;0;0
VŠVU;2019;docent;full-time;0;9;19;28
VŠVU;2019;docent;part-time;0;1;0;1
VŠVU;2019;hosťujúci profesor;full-time;0;0;0;0
VŠVU;2019;hosťujúci profesor;part-time;0;0;0;0
VŠVU;2019;lektor;full-time;0;0;0;0
VŠVU;2019;lektor;part-time;0;0;0;0
VŠVU;2019;odborný asistent;full-time;0;36;30;66
VŠVU;2019;odborný asistent;part-time;0;4;3;7
VŠVU;2019;profesor;full-time;0;2;13;15
VŠVU;2019;profesor;part-time;0;0;0;0
VŠVU;2020;asistent;full-time;0;0;7;7
VŠVU;2020;asistent;part-time;0;0;0;0
VŠVU;2020;docent;full-time;0;13;19;32
VŠVU;2020;docent;part-time;0;2;0;2
VŠVU;2020;hosťujúci profesor;full-time;0;0;0;0
VŠVU;2020;hosťujúci profesor;part-time;0;0;0;0
VŠVU;2020;lektor;full-time;0;0;0;0
VŠVU;2020;lektor;part-time;0;0;0;0
VŠVU;2020;odborný asistent;full-time;0;30;32;62
VŠVU;2020;odborný asistent;part-time;0;4;4;8
VŠVU;2020;profesor;full-time;0;3;12;15
VŠVU;2020;profesor;part-time;0;0;0;0
VŠVU;2021;asistent;full-time;0;0;8;8
VŠVU;2021;asistent;part-time;0;0;1;1
VŠVU;2021;docent;full-time;0;17;24;41
VŠVU;2021;docent;part-time;0;2;1;3
VŠVU;2021;hosťujúci profesor;full-time;0;0;0;0
VŠVU;2021;hosťujúci profesor;part-time;0;0;0;0
VŠVU;2021;lektor;full-time;0;0;0;0
VŠVU;2021;lektor;part-time;0;0;0;0
VŠVU;2021;odborný asistent;full-time;0;28;25;53
VŠVU;2021;odborný asistent;part-time;0;4;6;10
VŠVU;2021;profesor;full-time;0;3;11;14
VŠVU;2021;profesor;part-time;0;0;0;0
VŠVU;2022;asistent;full-time;0;0;5;5
VŠVU;2022;asistent;part-time;0;0;1;1
VŠVU;2022;docent;full-time;0;35;17;52
VŠVU;2022;docent;part-time;0;2;0;2
VŠVU;2022;hosťujúci profesor;full-time;0;0;0;0
VŠVU;2022;hosťujúci profesor;part-time;0;0;0;0
VŠVU;2022;lektor;full-time;0;0;1;1
VŠVU;2022;lektor;part-time;0;0;0;0
VŠVU;2022;odborný asistent;full-time;0;27;19;46
VŠVU;2022;odborný asistent;part-time;0;3;6;9
VŠVU;2022;profesor;full-time;0;3;11;14
VŠVU;2022;profesor;part-time;0;0;0;0
ŽU;2009;asistent;full-time;0;0;5;5
ŽU;2009;asistent;part-time;0;0;0;0
ŽU;2009;docent;full-time;0;136;0;136
ŽU;2009;docent;part-time;0;3;0;3
ŽU;2009;hosťujúci profesor;full-time;0;0;0;0
ŽU;2009;hosťujúci profesor;part-time;0;0;0;0
ŽU;2009;lektor;full-time;0;0;8;8
ŽU;2009;lektor;part-time;0;0;0;0
ŽU;2009;odborný asistent;full-time;0;289;126;415
ŽU;2009;odborný asistent;part-time;0;23;9;32
ŽU;2009;profesor;full-time;3;84;0;87
ŽU;2009;profesor;part-time;0;2;0;2
ŽU;2010;asistent;full-time;0;0;3;3
ŽU;2010;asistent;part-time;0;0;0;0
ŽU;2010;docent;full-time;0;137;0;137
ŽU;2010;docent;part-time;0;3;0;3
ŽU;2010;hosťujúci profesor;full-time;0;0;0;0
ŽU;2010;hosťujúci profesor;part-time;0;0;0;0
ŽU;2010;lektor;full-time;0;0;8;8
ŽU;2010;lektor;part-time;0;0;0;0
ŽU;2010;odborný asistent;full-time;0;285;125;410
ŽU;2010;odborný asistent;part-time;0;22;3;25
ŽU;2010;profesor;full-time;2;87;0;89
ŽU;2010;profesor;part-time;0;0;0;0
ŽU;2011;asistent;full-time;0;0;3;3
ŽU;2011;asistent;part-time;0;0;0;0
ŽU;2011;docent;full-time;0;133;0;133
ŽU;2011;docent;part-time;0;3;0;3
ŽU;2011;hosťujúci profesor;full-time;0;0;0;0
ŽU;2011;hosťujúci profesor;part-time;0;0;0;0
ŽU;2011;lektor;full-time;0;0;6;6
ŽU;2011;lektor;part-time;0;0;1;1
ŽU;2011;odborný asistent;full-time;0;312;93;405
ŽU;2011;odborný asistent;part-time;0;18;4;22
ŽU;2011;profesor;full-time;2;93;0;95
ŽU;2011;profesor;part-time;0;1;0;1
ŽU;2012;asistent;full-time;0;0;2;2
ŽU;2012;asistent;part-time;0;0;0;0
ŽU;2012;docent;full-time;0;133;0;133
ŽU;2012;docent;part-time;0;3;0;3
ŽU;2012;hosťujúci profesor;full-time;0;0;0;0
ŽU;2012;hosťujúci profesor;part-time;0;0;0;0
ŽU;2012;lektor;full-time;0;0;6;6
ŽU;2012;lektor;part-time;0;0;0;0
ŽU;2012;odborný asistent;full-time;0;323;73;396
ŽU;2012;odborný asistent;part-time;0;16;2;18
ŽU;2012;profesor;full-time;2;93;0;95
ŽU;2012;profesor;part-time;0;1;0;1
ŽU;2013;asistent;full-time;0;0;4;4
ŽU;2013;asistent;part-time;0;0;0;0
ŽU;2013;docent;full-time;0;142;0;142
ŽU;2013;docent;part-time;0;5;0;5
ŽU;2013;hosťujúci profesor;full-time;0;0;0;0
ŽU;2013;hosťujúci profesor;part-time;0;0;0;0
ŽU;2013;lektor;full-time;0;0;4;4
ŽU;2013;lektor;part-time;0;0;0;0
ŽU;2013;odborný asistent;full-time;0;317;59;376
ŽU;2013;odborný asistent;part-time;0;17;0;17
ŽU;2013;profesor;full-time;2;95;0;97
ŽU;2013;profesor;part-time;0;2;0;2
ŽU;2014;asistent;full-time;0;0;1;1
ŽU;2014;asistent;part-time;0;0;0;0
ŽU;2014;docent;full-time;0;158;0;158
ŽU;2014;docent;part-time;0;4;0;4
ŽU;2014;hosťujúci profesor;full-time;0;0;0;0
ŽU;2014;hosťujúci profesor;part-time;0;0;0;0
ŽU;2014;lektor;full-time;0;0;13;13
ŽU;2014;lektor;part-time;0;0;0;0
ŽU;2014;odborný asistent;full-time;0;302;44;346
ŽU;2014;odborný asistent;part-time;0;19;2;21
ŽU;2014;profesor;full-time;2;94;0;96
ŽU;2014;profesor;part-time;0;1;0;1
ŽU;2015;asistent;full-time;0;0;8;8
ŽU;2015;asistent;part-time;0;0;0;0
ŽU;2015;docent;full-time;0;158;0;158
ŽU;2015;docent;part-time;0;6;0;6
ŽU;2015;hosťujúci profesor;full-time;0;0;0;0
ŽU;2015;hosťujúci profesor;part-time;0;0;0;0
ŽU;2015;lektor;full-time;0;0;23;23
ŽU;2015;lektor;part-time;0;0;5;5
ŽU;2015;odborný asistent;full-time;0;305;19;324
ŽU;2015;odborný asistent;part-time;0;18;6;24
ŽU;2015;profesor;full-time;2;92;0;94
ŽU;2015;profesor;part-time;0;2;0;2
ŽU;2016;asistent;full-time;0;0;12;12
ŽU;2016;asistent;part-time;0;0;0;0
ŽU;2016;docent;full-time;0;147;0;147
ŽU;2016;docent;part-time;0;7;0;7
ŽU;2016;hosťujúci profesor;full-time;0;0;0;0
ŽU;2016;hosťujúci profesor;part-time;0;0;0;0
ŽU;2016;lektor;full-time;0;0;25;25
ŽU;2016;lektor;part-time;0;0;2;2
ŽU;2016;odborný asistent;full-time;0;293;8;301
ŽU;2016;odborný asistent;part-time;0;20;0;20
ŽU;2016;profesor;full-time;1;92;0;93
ŽU;2016;profesor;part-time;0;2;0;2
ŽU;2017;asistent;full-time;0;0;10;10
ŽU;2017;asistent;part-time;0;0;0;0
ŽU;2017;docent;full-time;0;148;0;148
ŽU;2017;docent;part-time;0;6;0;6
ŽU;2017;hosťujúci profesor;full-time;0;0;0;0
ŽU;2017;hosťujúci profesor;part-time;0;0;0;0
ŽU;2017;lektor;full-time;0;0;26;26
ŽU;2017;lektor;part-time;0;0;5;5
ŽU;2017;odborný asistent;full-time;0;287;10;297
ŽU;2017;odborný asistent;part-time;0;30;2;32
ŽU;2017;profesor;full-time;1;88;0;89
ŽU;2017;profesor;part-time;0;3;0;3
ŽU;2018;asistent;full-time;0;0;9;9
ŽU;2018;asistent;part-time;0;0;1;1
ŽU;2018;docent;full-time;0;146;0;146
ŽU;2018;docent;part-time;0;4;0;4
ŽU;2018;hosťujúci profesor;full-time;0;0;0;0
ŽU;2018;hosťujúci profesor;part-time;0;0;0;0
ŽU;2018;lektor;full-time;0;0;25;25
ŽU;2018;lektor;part-time;0;0;4;4
ŽU;2018;odborný asistent;full-time;0;280;12;292
ŽU;2018;odborný asistent;part-time;0;37;4;41
ŽU;2018;profesor;full-time;1;85;0;86
ŽU;2018;profesor;part-time;0;0;0;0
ŽU;2019;asistent;full-time;0;0;11;11
ŽU;2019;asistent;part-time;0;0;0;0
ŽU;2019;docent;full-time;0;148;0;148
ŽU;2019;docent;part-time;0;2;0;2
ŽU;2019;hosťujúci profesor;full-time;0;0;0;0
ŽU;2019;hosťujúci profesor;part-time;0;0;0;0
ŽU;2019;lektor;full-time;0;0;25;25
ŽU;2019;lektor;part-time;0;0;3;3
ŽU;2019;odborný asistent;full-time;0;275;10;285
ŽU;2019;odborný asistent;part-time;0;30;1;31
ŽU;2019;profesor;full-time;1;89;0;90
ŽU;2019;profesor;part-time;0;0;0;0
ŽU;2020;asistent;full-time;0;0;10;10
ŽU;2020;asistent;part-time;0;0;0;0
ŽU;2020;docent;full-time;0;150;0;150
ŽU;2020;docent;part-time;0;2;0;2
ŽU;2020;hosťujúci profesor;full-time;0;0;0;0
ŽU;2020;hosťujúci profesor;part-time;0;0;0;0
ŽU;2020;lektor;full-time;0;0;23;23
ŽU;2020;lektor;part-time;0;0;1;1
ŽU;2020;odborný asistent;full-time;0;270;8;278
ŽU;2020;odborný asistent;part-time;0;35;1;36
ŽU;2020;profesor;full-time;1;83;0;84
ŽU;2020;profesor;part-time;0;0;0;0
ŽU;2021;asistent;full-time;0;0;9;9
ŽU;2021;asistent;part-time;0;0;0;0
ŽU;2021;docent;full-time;0;151;5;156
ŽU;2021;docent;part-time;0;6;1;7
ŽU;2021;hosťujúci profesor;full-time;0;0;0;0
ŽU;2021;hosťujúci profesor;part-time;0;0;0;0
ŽU;2021;lektor;full-time;0;0;22;22
ŽU;2021;lektor;part-time;0;0;4;4
ŽU;2021;odborný asistent;full-time;0;239;6;245
ŽU;2021;odborný asistent;part-time;0;31;0;31
ŽU;2021;profesor;full-time;1;85;0;86
ŽU;2021;profesor;part-time;0;2;0;2
ŽU;2022;asistent;full-time;0;0;9;9
ŽU;2022;asistent;part-time;0;0;0;0
ŽU;2022;docent;full-time;0;173;0;173
ŽU;2022;docent;part-time;0;7;0;7
ŽU;2022;hosťujúci profesor;full-time;0;0;0;0
ŽU;2022;hosťujúci profesor;part-time;0;0;0;0
ŽU;2022;lektor;full-time;0;0;28;28
ŽU;2022;lektor;part-time;0;0;3;3
ŽU;2022;odborný asistent;full-time;0;226;3;229
ŽU;2022;odborný asistent;part-time;0;32;0;32
ŽU;2022;profesor;full-time;2;86;0;88
ŽU;2022;profesor;part-time;0;1;0;1
